uniq_id,product_name,description,product_category
e921fc17a0ed9a58f76d38558deb9337,Reiki Crystal Products Showpiece  -  8 cm,key features of reiki crystal products showpiece 8 cm the universal stone amplifying the energies aiding concentration filtering out distractionsreiki crystal products showpiece 8 cm crystal white price rs 111 clear quartz is known as the master healer and will amplify energy and thought as well as the effect of other crystals it absorbs stores releases and regulates energy clear quartz draws off negative energy of all kinds neutralising background radiation including electromagnetic smog or petrochemical emanations it balances and revitalises the physical mental emotional and spiritual planes cleanses and enhances the organs and subtle bodies and acts as a deep soul cleanser connecting the physical dimension with the mind clear quartz enhances psychic abilities it aids concentration and unlocks memory clear quartz is excellent for amplifying the energies of other stones or to enhance groups of stones and is ideal for gridding it is the perfect base material for wands staffs templates etc and clear crystal spheres have long been used for crystal gazing clear quartz brings strength and clarity to the intellect aiding concentration and memory retention and filtering out distractions the information provided is based on individual experience and should not be treated as medical advice inadvertent use of it will not be our responsibilityspecifications of reiki crystal products showpiece 8 cm crystal white general brand reiki crystal products model number crystal hanging ball type fengshui material crystal color white dimensions weight 80 g height 8 cm width 8 cm depth 8 cm warranty covered in warranty no warranty service type no in the box sales package 1 showpiece,Home Decor & Festive Needs
b6c339777814451815fe7950fd4c8536,HomeEdge Solid Wood King Bed,key features of homeedge solid wood king bed king bed 72x78 mattress size 1 king bed natural polishhomeedge solid wood king bed finish color natural price rs 18799 made to order solidwood bed made by the finest artisans from rajasthan bed is made to perfection these beds are handicraft products which are made to order by the manufacturer please make sure that this bed is ordered once you are aware of the entire product mattress dimension of a queen size bed will be 60inch x 78inch and mattress dimension of a king bed will be 72inch x 78inch kindly check the mattress size before you order the bed also the polish might have a slight variation as these are wooden products and grains are not uniform due to grains the polish might look light or dark in some portions all the wooden products are termite treated and has gone through a high level quality check before being packedspecifications of homeedge solid wood king bed finish color natural installation demo installation demo details installation and demo for this product is done free of cost as part of this purchase our service partner will visit your location within 72 business hours from the delivery of the product in the box 1 king bed general brand homeedge delivery condition knock down storage included no style contemporary modern bed size king upholstery included no upholstery type na suitable for bedroom kids room model number hebedking04 with mattress no bed type standard finish type matte care instructions wipe clean with a cloth no water keep away from direct sunlight important note cancellation not allowed for this product after 24 hrs of order booking warranty covered in warranty limited to manufacturing defects only service type onsite service customer needs to call the nearby authorized service center service engineer will come to the site to get the product repaired or inspected warranty summary 1 year company domestic warranty not covered in warranty normal wear and tear is not a part of the warranty dimensions weight 80 kg floor clearance 3175 mm height 760 mm width 1900 mm depth 2060 mm disclaimer the color of the product may vary slightly compared to the picture displayed on your screen this is due to lighting pixel quality and color settings please check the products dimensions to ensure the product will fit in the desired location also check if the product will fit throughview more the color of the product may vary slightly compared to the picture displayed on your screen this is due to lighting pixel quality and color settings please check the products dimensions to ensure the product will fit in the desired location also check if the product will fit through the entrances and doors of the premises please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels flipkart or the seller delivering the product will not take up any type of civil work such as drilling holes in the wall to mount the product the product will only be assembled in case carpentry assembly is required in case the product appears to lack shine wiping the surface with a cloth will help clear the surface of dust particles material color upholstery color na primary color brown primary material solid wood secondary material subtype na secondary material na finish color natural primary material subtype rosewood sheesham additional features origin of manufacture domestic,Beauty and Personal Care
ee78c1e94bdc217d1d0eaef5c567417a,Budding Bees Printed Baby Girl's Jumpsuit,specifications of budding bees printed baby girls jumpsuit in the box 1 jumpsuit jumpsuit details fabric viscose neck round neck general details pattern printed ideal for baby girls color light blue fabric care wash with similar colors use detergent for colors,Baby Care
26269fd0df12630eec4508c2cf3c94e1,"JewelKraft Designs Brown, Pink Table Linen Set",specifications of jewelkraft designs brown pink table linen set general brand jewelkraft designs design code mn style code 411 color brown pink in the box sales package 6 table mats 6 napkins,Home Furnishing
b90046b67cafcedfd363afba5fafc1c7,Baby Bucket SHERIN MULTI BEAR Sleeping Bag,specifications of baby bucket sherin multi bear sleeping bag green general brand baby bucket space for 1 people model name sherin multi bear tog rating 45 ideal for baby boys baby girls model id baby bucket soft cotton baby boys baby girl sleeping bag color green dimensions weight 299 g height 65 cm width 42 cm depth 3 cm,Baby Care
f8aa59c4a170e8a90ae832b173b2b2d9,NAMS 06 Fully Automatic Pulse Oximeter,specifications of nams 06 fully automatic pulse oximeter white convenience features auto shut off auto shut off in the box sales package oximeter 2 aa batteries manual power power supply aaa battery battery life 50 hours warranty covered in warranty warranty covers manufacturing defects and malfunctioning of device if not physically damaged or seal broken warranty summary 1 year limited warranty service type manufacturer warranty not covered in warranty physical damage seal broken display readings displayed pulse strength bar graph pulse rates display type oled display indicators low battery indicator yes other indicators spo2 pulse waveform display general features type fingertip pulse oximeter ideal for all operational led lights yes,Beauty and Personal Care
c6f4475e2385cc16ce83f21f975614b3,Rute Baby Girl's Sleepsuit,key features of rute baby girls sleepsuit fabric cotton brand color pinkrute baby girls sleepsuit price rs 399 rute pink embroidered cotton sleepsuitspecifications of rute baby girls sleepsuit general details ideal for baby girls age group 0 24 month pattern embroidered fabric cotton neck round neck sleeve full sleeve bootie yes hood no closure snap buttons number of contents in sales package pack of 1 fabric care wash with similar colors use detergent for colors dimensions length full in the box 1 sleepsuit,Baby Care
2231a6fc63274c46043e353f1728f077,Tidy Printed Cushions Cover,key features of tidy printed cushions cover 100 pure cotton high quality excellent designspecifications of tidy printed cushions cover pack of 9 50 cm50 cm multicolor general brand tidy suitable for cushions design code rmcc type square material cotton style code rmcc709 pattern printed color multicolor dimensions height 19 inch 50 cm width 19 inch 50 cm fabric care gentle wash in the box number of contents in sales package pack of 9 sales package cushion pillow cover,Home Furnishing
cc24426f00c1cf9ae0bf76e8bd23c336,JBC Collection Cotton Printed Single Bedsheet,key features of jbc collection cotton printed single bedsheet single bedsheet without pillow cover 100 pure cottn printed bedsheet size6090inchspecifications of jbc collection cotton printed single bedsheet 1 bedsheet multicolor general brand jbc collection type fitted flat model name cotton single bedsheet without pillow cover material cotton model id sing56951 fabric care machine wash do not bleach size single color multicolor dimensions flat sheet width 59 inch 152 cm fitted sheet width 150 cm fitted sheet depth 5 cm fitted sheet length 226 cm flat sheet depth 4 cm flat sheet length 89 inch 228 cm in the box number of contents in sales package 1 sales package 1 bedsheet,Home Furnishing
d8ef80a8ba345dedc9f944cf21201988,Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter,key features of hako 45w magsafe laptop charger for apple macbook air 13 mb003ja 45 adapter designed for apple macbook air 13 mb003taa magsafehako 45w magsafe laptop charger for apple macbook air 13 mb003ja 45 adapter price rs 1799 hako laptop adapters come with high quality certification and are compatible with respective brands all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warrantyspecifications of hako 45w magsafe laptop charger for apple macbook air 13 mb003ja 45 adapter general brand hako designed for apple macbook air 13 mb003taa magsafe sales package 1 laptop adapter model name apple macbook air 13 mb003taa magsafe model id 45w magsafe laptop charger for apple macbook air 13 mb003ja power power consumption w 45 w warranty covered in warranty manufacturing defects only warranty summary 1 year warranty warranty service type to claim a warranty customer needs to contact seller then he will be guided to the nearest service center if the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier not covered in warranty any physcal damage will not be covered under warranty,Computers
d7fded8e211b3033e424fb450b97caec,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter,key features of hako 85w magsafe laptop charger for apple macbook pro 17 ma897lla 85 adapter designed for apple macbook pro 17 mb133lla magsafehako 85w magsafe laptop charger for apple macbook pro 17 ma897lla 85 adapter price rs 1849 hako laptop adapters come with high quality certification and are compatible with respective brands all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warrantyspecifications of hako 85w magsafe laptop charger for apple macbook pro 17 ma897lla 85 adapter general brand hako designed for apple macbook pro 17 mb133lla magsafe sales package 1 laptop adapter model name apple macbook pro 17 mb133lla magsafe model id 85w magsafe laptop charger for apple macbook pro 17 ma897lla power power consumption w 85 w warranty covered in warranty manufacturing defects only warranty summary 1 year warranty warranty service type to claim a warranty customer needs to contact seller then he will be guided to the nearest service center if the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier not covered in warranty any physcal damage will not be covered under warranty,Computers
8e961e4fd248c9496ca54808d2d2b25f,Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter,key features of hako 60w magsafe laptop charger for apple macbook pro13 mb990xa 60 adapter designed for apple macbook pro13 mb991xa magsafehako 60w magsafe laptop charger for apple macbook pro13 mb990xa 60 adapter price rs 1799 hako laptop adapters come with high quality certification and are compatible with respective brands all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warrantyspecifications of hako 60w magsafe laptop charger for apple macbook pro13 mb990xa 60 adapter general brand hako designed for apple macbook pro13 mb991xa magsafe sales package 1 laptop adapter model name apple macbook pro13 mb991xa magsafe model id 60w magsafe laptop charger for apple macbook pro13 mb990xa power power consumption w 60 w warranty covered in warranty manufacturing defects only warranty summary 1 year warranty warranty service type to claim a warranty customer needs to contact seller then he will be guided to the nearest service center if the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier not covered in warranty any physcal damage will not be covered under warranty,Computers
750f964cf8e6a16412aaf2b0d0350d0a,3kFactory Baby Shower Cap- Purple,key features of 3kfactory baby shower cap purple easy bathing for your kids these caps ensure you shampoo your babys head without the worries of soap getting into their eyeseasy comfortable and flexible to use makes bath time less of a drama and more fun protects your baby or toddlers eyes from shampoo and water helps get your baby used to having his or her hair washedmaterial eva foam colour purplefeatures specifications for head circumference 40cm or over outer diameter 26cm inner head size diameter 13cm3kfactory baby shower cap purple price rs 174 light weight portable adjustable size manufactured of soft materialspecifications of 3kfactory baby shower cap purple faqs what is shower cap shower cap general traits shape round brand 3kfactory type baby bath shower cap model name baby shower cap purple ideal for baby girls baby boys model id 14 number of shower caps per pack 1 color purple in the box 1 cap,Baby Care
49f7763dc9c7ece284a1ae27166f8c6c,Saba Garments Baby Girl's Gathered Dress,key features of saba garments baby girls gathered dress rainbow sequece pink party wear gaither gownsaba garments baby girls gathered dress price rs 2750 tissue net cancan net cottion lining stone workspecifications of saba garments baby girls gathered dress dimensions length maxifull length general details pattern solid ideal for baby girls occasion party dress details sleeve sleeveless belt included yes number of contents in sales package pack of 1 fabric satin type gathered fabric care wash with similar colors use detergent for colors additional details other details na,Baby Care
95feec21a9d076cff084159d61bf9b8e,"Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket",specifications of upside down sleeveless applique baby girls baby boys jacket general details ideal for baby girls baby boys pattern applique jacket details fabric poly cotton reversible no hooded no closure buttons sleeve sleeveless lining cotton fabric care dont wash with other garments hand wash with mild detergentdont tumble dry dry in shade additional details style code light pink smiley face jacket other details sleeveless in the box 1 jacket,Baby Care
f0d5e49c1a5aead18d5ff2e8f611de4e,Lushomes Plain Back Cushion,key features of lushomes plain back cushion available in various color options and packing combination to suit every dcor need super soft and fluffy uber stylish cushions to take you from the ordinary to the extra ordinary package contents 5 cushions with fancy buttons size 16 inch x 16 inch or 40 cm x 40 cmlushomes plain back cushion pack of5 brown price rs 1599 elevate your living with theseuberstylish cushions which come with coordinating buttons the multitone fabric leaves the guest amazed whereas the fantastic design goes with any home dcor setting the variety of color options will leave you greedy for more they are filled with high quality hollow siliconised polyester and stitched to perfection available in different sizes and packing combinations to vivify your homes as we have vacuum packed it kindly get it out of the poly bag and blow some direct air to make your lounge or any bedroom look fabulousspecifications of lushomes plain back cushion pack of5 brown general external material velvet brand lushomes type back cushion model name fancy buttons filling material polyester fibre model id plbf16p51010 pillow design cushions with buttons color brown dimensions weight 880 g length 40 cm width 40 cm depth 2 cm in the box number of contents in sales package 5 sales package 5 cushions with buttons,Home Furnishing
0b8c4bc35aee94af356cb1fd2dfa0219,Prestige Deluxe Plus 10 L Pressure Cooker,buy prestige deluxe plus 10 l pressure cooker for rs2345 online prestige deluxe plus 10 l pressure cooker at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Kitchen & Dining
e6b483fce5fd910afda67d97dc04e775,Bed & Bath Cotton Floral Double Bedsheet,bed bath cotton floral double bedsheet 1 bedsheet 2 pillow covers purple green beige price rs 1960 superb quality and dat so comfortable feelin is hilton series lovely prints and pure cotton bedsheets should surely be welcomed in your room this summer superb quality and dat so comfortable feelin is hilton series lovely prints and pure cotton bedsheets should surely be welcomed in your room this summer,Home Furnishing
7cb1ea7b2257aeeeba701a8f6e3e0127,Milton Opaque Series 630 ml Water Bottle,flipkartcom buy milton opaque series 630 ml water bottle only for rs 140 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Kitchen & Dining
3b0f02b3acf1825f8bbc1fb3b860dbb8,Milton School 750 ml Water Bottle,flipkartcom buy milton school 750 ml water bottle only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Kitchen & Dining
8ec6ee9814a27423e66c3c9ea26f77aa,Scalabedding Cotton Striped King sized Double Bedsheet,buy scalabedding cotton striped king sized double bedsheet at rs 2115 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
050ea3acb555bf641e7ae9b4f3ba684a,SRP Linen Cotton Plain King sized Double Bedsheet,buy srp linen cotton plain king sized double bedsheet at rs 2879 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
650e27dff8f645649353743f64e03f77,HP v220w 16 GB  Pen Drive,specifications of hp v220w 16 gb pen drive silver black general specifications interface usb 20 brand hp capacity gb 16 gb model v220w case material metal color silver black dimensions weight 45 g in the box 1 pendrive,Computers
4e09d5a71d46d61de3d4c9c5aedb73f2,TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER,key features of tigi bed head colour goddess oil infused conditioner tigispecifications of tigi bed head colour goddess oil infused conditioner 750 ml conditioner traits hair condition colored hair hair type all hair types applied for damage repair ideal for men women general traits brand tigi bed head quantity 750 ml model name colour goddess oil infused conditioner in the box 1 conditioner,Beauty and Personal Care
8c62cbbd23958ae380fea906f6b5a994,Beebay Baby Girl's Fit and Flare Dress,key features of beebay baby girls fit and flare dress coral fit and flarebeebay baby girls fit and flare dress price rs 845 cute schiffli embroidery coral lace dress with cotton woven fabric in this summer frill at bottom and back button opening for easy wearspecifications of beebay baby girls fit and flare dress dimensions length midiknee length general details pattern embroidered ideal for baby girls occasion casual dress details sleeve sleeveless belt included no number of contents in sales package pack of 1 fabric 100 cotton type fit and flare fabric care machine wash,Baby Care
3b80ac036843b278083fabfd9a3c84ff,vatika Advance Standard Idli Maker,key features of vatika advance standard idli maker 7 platesvatika advance standard idli maker 7 plates 12 idlis price rs 999 enjoy the most clean and hygienic cooking experience on those mornings with standard idli dhokla maker from vatika whether it masala idlis chinese idlis or rava idlis you can cook a variety of idlis in this idli maker you can cook dhokla also constructed using high quality aluminum this cookware ensures longlasting durability this idli maker comes with 1 idli cooker 3 plate12 idli blocks 1 patra plate 3 dhokla platesspecifications of vatika advance standard idli maker 7 plates 12 idlis general brand vatika model number 1234 type standard material alluminium model name advance number of plates 7 number of cavities 3 4 5 color silver in the box 1 idli pot with 3 plate for idli and 3 plate for khaman dhokla and 1 plate for steam,Kitchen & Dining
994f1d8ade16b9fddce3c127eb7f38ed,Amit Carpet Polyester Medium Door Mat ACI20160340,key features of amit carpet polyester medium door mat aci20160340 antislip backing good water absorber no color fading washableamit carpet polyester medium door mat aci20160340 pink 1 mat price rs 549 tufting is the process of creating textiles especially carpet on specialized multineedle sewing machines several hundred needles stitch hundreds of rows of pile yarn tufts through a backing fabric called the primary backing the needles push yarn through a primary backing fabric where a loop holds the yarn in place to form a tuft as the needle is removed the yarn is caught by loopers and held in place for looppile carpet or cut by blades for cutpile carpet next secondary backings of various types are applied to render a variety of performance propertiesspecifications of amit carpet polyester medium door mat aci20160340 pink 1 mat general brand amit carpet type door model name aci20160340 model id 819868 color pink size medium mat features bacteria resistant yes material polyester water resistant yes dimensions weight 800 g length 19 inch 50 cm width 19 inch 50 cm depth 2 cm in the box number of contents in sales package 1 sales package 1 mat,Home Furnishing
17582ae953860b5320683768b8e97d3a,Garnier Nutrisse Haircolor Hair Color,garnier nutrisse haircolor hair color 43 dark golden brown cocoa bean price rs 1337 double the nourising avocado oil rich long lasting color nourishing avocado conditioner 100 gray coverage can be used immediately after coloring hair or up to 14 days afterspecifications of garnier nutrisse haircolor hair color 43 dark golden brown cocoa bean general traits quantity 213 ideal for women container type tube color 43 dark golden brown cocoa bean in the box 1 colorant 1 cream developer 1conditioner,Beauty and Personal Care
c063d07d78a55a21bf6c0e7c8ae46a6d,Fs Mini Klub Baby Girl's Fit and Flare Dress,key features of fs mini klub baby girls fit and flare dress multi fit and flarespecifications of fs mini klub baby girls fit and flare dress dimensions length midiknee length general details pattern printed occasion casual ideal for baby girls dress details sleeve sleeveless number of contents in sales package pack of 1 fabric 100 cotton type fit and flare fabric care wash with similar colors,Baby Care
da2ce8d17a17f9d19b368434aedea5e9,"Chokree Baby Girl's, Girl's A-line Dress",key features of chokree baby girls girls aline dress pink alinespecifications of chokree baby girls girls aline dress dimensions length maxifull length general details ideal for baby girls girls occasion party dress details fabric synthetic type aline,Baby Care
3bc98543c7dd0d8fce5b8185b4a58c43,"Shaun Printed Baby Boy's Yellow, Grey, Black Track Pants",key features of shaun printed baby boys yellow grey black track pants yellow grey black cottonspecifications of shaun printed baby boys yellow grey black track pants track pant details number of contents in sales package pack of 3 fabric cotton pockets 2 side pockets general details pattern printed ideal for baby boys in the box 3 track pant additional details style code 633btpyx3k fabric care gentle machine wash in lukewarm water do not bleach,Baby Care
0bff0eda7a6677dc1acb0477a1f7a121,"Shaun Solid Baby Boy's Grey, Dark Blue Track Pants",specifications of shaun solid baby boys grey dark blue track pants track pant details number of contents in sales package pack of 2 fabric cotton pockets 1 back pocket general details pattern solid ideal for baby boys in the box 2 track pant additional details style code 666btpxn fabric care gentle machine wash in lukewarm water do not bleach,Baby Care
948699ab8c947ce56c256f9cf7996761,Tks Cotton Hair Towel,key features of tks cotton hair towel size medium height 56 inch gsm 30 usage daily usespecifications of tks cotton hair towel 1 hair towel orange bath towel features machine washable yes material cotton design checks general brand tks type hair towel gsm 30 model name hair care ideal for women girls model id dsco 125 color orange size medium dimensions length 56 inch width 26 inch in the box sales package 1 hair towel,Baby Care
0b852704f2002f8865a68818ad4951da,Ocean CPGW087,key features of ocean cpgw087 pack of 6 multipurposeocean cpgw087 280 ml clear pack of 6 price rs 643 ocean glassware is one of asias leading glassware manufacturers its prime focus is clear and good quality soda lime based glassware the new retail gift packs represent a unique and refreshing image of ocean glassware targeted to meet gifting needs and enhance customer satisfaction happiness and pleasure through the use of ocean products for wining dining and socializing established in 1979 as another industrial diversification of the ocean insurance group ocean glass public company limited has manufactured glassware of international standards since its inception ocean glass is one of asias leading glass tableware manufacturers providing an extensive range of quality glassware and services in all aspects of business from retail and food service to decorated glasswarespecifications of ocean cpgw087 280 ml clear pack of 6 in the box pack of 6 general brand ocean model number cpgw087 type glass set color clear capacity 280 ml body design features glass type multipurpose material glass,Kitchen & Dining
9b9fc81808086cfd1ce5a2b46e2f9926,OGX Sunkissed Blonde Lemon Highlights Conditioner,specifications of ogx sunkissed blonde lemon highlights conditioner 385 ml conditioner traits hair condition normal hair hair type all hair types applied for hair shine ideal for women men general traits brand ogx quantity 385 ml model name sunkissed blonde lemon highlights conditioner in the box 1 conditioner,Beauty and Personal Care
10ad262ebfdc8614e847d36e6fe9ecf9,giftsthatwow GTW-G-04,specifications of giftsthatwow gtwg04 300 ml white pack of 1 general brand giftsthatwow model number gtwg04 type glass capacity 300 ml color white body design features material glass glass type multipurpose in the box pack of 1,Kitchen & Dining
dea88a5f46d5fc19236651e6b3e0b3fa,giftsthatwow GTW-G-06,key features of giftsthatwow gtwg06 pack of 1 multipurposegiftsthatwow gtwg06 600 ml white pack of 1 price rs 800 classic glass for the royal peoplespecifications of giftsthatwow gtwg06 600 ml white pack of 1 general brand giftsthatwow model number gtwg06 type glass capacity 600 ml color white body design features material glass glass type multipurpose in the box pack of 1,Kitchen & Dining
ba9f3a5ab1517a644322d856a7d25946,Allin Exporters Fennel Oil (Co2 Extract),key features of allin exporters fennel oil co2 extract ideal for men women application area all skin type combination skin organic type organicallin exporters fennel oil co2 extract 30 ml price rs 649 obtained through the method of supercritical fluid or co2 extraction process from the seeds of fennel plant fennel oil extract bears a sweet spicy and woody aroma in ancient times it was considered to the symbol of courage longevity and strength this oil extract is ideal for getting relief from the conditions of upset stomach besides the use of this oil extract over the skin helps to deeply cleanse it in order to provide a healthylooking and radiant skinspecifications of allin exporters fennel oil co2 extract 30 ml in the box essential oil body essential oil traits ideal for men women application area all organic yes organic type organic general traits brand allin exporters skin type combination skin container type bottle quantity 30 ml model name fennel oil co2 extract,Beauty and Personal Care
0f4f761de4224b004402c1f97e871ba4,Art n Beyond 150013,key features of art n beyond 150013 elegant designart n beyond 150013 300 ml clear pack of 6 price rs 677 thin tall and stylish glasses set of 6 for any purposespecifications of art n beyond 150013 300 ml clear pack of 6 in the box sales package 6 beverage glasses pack of 6 general brand art n beyond model number 150013 type glass set color clear capacity 300 ml suitable for cocktails water juices iced tea mocktails body design features glass type multipurpose material glass additional features disposable no dishwasher safe no break resistant no heat resistant no dimensions width 57 cm height 165 cm diameter 57 cm weight 2000 g,Kitchen & Dining
1c0fdd598671f6f4e10b21435d766cf3,Allin Exporters Cumin Seed Oil (Co2 Extract),key features of allin exporters cumin seed oil co2 extract ideal for men women application area all skin type combination skin organic type organicallin exporters cumin seed oil co2 extract 250 ml price rs 3899 cumin seed oil extract is obtained from the dried seeds of cumin plant botanically known as cuminum cyminum through the method of co2 extraction method it is regarded as the best oil for use over joints and muscles to provided an utmost level of relaxation the use of this oil extract as a massage oil in dilution with carrier oil also helps to provide a soothing feel to mind in particular cumin seed oil extract blends perfectly with chamomile angelica lavender rosemary caraway and other carrier or essential oilsspecifications of allin exporters cumin seed oil co2 extract 250 ml in the box essential oil body essential oil traits ideal for men women application area all organic yes organic type organic general traits brand allin exporters skin type combination skin container type bottle quantity 250 ml model name cumin seed oil co2 extract,Beauty and Personal Care
bd14484c68d8a2992a6fecad36bd9f37,"Cotonex Black, White Cotton Kitchen Linen Set",cotonex black white cotton kitchen linen set pack of 2 price rs 299 reviews of cotonex 100 pure cotton glovespecifications of cotonex black white cotton kitchen linen set pack of 2 general brand cotonex design code kls215 material cotton style code 56213kls215 pattern checkered design check design color black white dimensions weight 150 g additional features fabric care machine washable do not dry clean do not bleach in the box number of contents in sales package pack of 2 sales package 2 glove,Home Furnishing
721c1b67f86176f741d43cae1d1c7e93,"Cotonex Blue, White Cotton Kitchen Linen Set",cotonex blue white cotton kitchen linen set pack of 2 price rs 299 reviews of cotonex 100 pure cotton glovespecifications of cotonex blue white cotton kitchen linen set pack of 2 general brand cotonex design code kls213 material cotton style code 56213kls213 pattern checkered design check design color blue white dimensions weight 150 g additional features fabric care machine washable do not dry clean do not bleach in the box number of contents in sales package pack of 2 sales package 2 glove,Home Furnishing
a0133654f3911e47f021da4e49d42926,"Cotonex Yellow, Green Cotton Kitchen Linen Set",cotonex yellow green cotton kitchen linen set pack of 2 price rs 299 reviews of cotonex 100 pure cotton glovespecifications of cotonex yellow green cotton kitchen linen set pack of 2 general brand cotonex design code kls230 material cotton pattern printed style code 56213kls230 color yellow green design apple design dimensions weight 150 in the box number of contents in sales package pack of 2 sales package 2 glove additional features fabric care machine washable do not dry clean do not bleach,Home Furnishing
209bf06a732416f1ce5147a8b0524808,Lapguard Toshiba Satellite Pro A200 6 Cell Laptop Battery,lapguard toshiba satellite pro a200 6 cell laptop battery price rs 1799 the product is compatible with the above mentioned model numberthis lapguard replacement battery is made from high grade cells and highest quality parts this lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label in case of doubt the request can be raised at the companys customer support the product is compatible with the above mentioned model numberthis lapguard replacement battery is made from high grade cells and highest quality parts this lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label in case of doubt the request can be raised at the companys customer support,Computers
88ca277594f22bb7494f2d0bbc51f8ba,HP Pavilion DV7t-6100 Series 6 Cell Laptop Battery,buy hp pavilion dv7t6100 series 6 cell laptop battery only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
9f9bb0ef3bb8af571bcfbfa1a22150bd,Lapguard HP Pavilion DV7-6000 Series 6 Cell Laptop Battery,buy lapguard hp pavilion dv76000 series 6 cell laptop battery only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
a76bf8400b3dbcdbe5a5678f4a8ea0f6,ARB HP Pavilion dv5t-1000 Replacement 6 Cell Laptop Battery,buy arb hp pavilion dv5t1000 replacement 6 cell laptop battery only for rs 1499 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
a863d956964ed41b7c90f5138dc69db5,4D Lenovo IdeaPad Y430g 6 Cell Laptop Battery,buy 4d lenovo ideapad y430g 6 cell laptop battery only for rs 1350 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
bb18279e9885136f1dbc8676d4af94e3,Clublaptop Lenovo L08O6C02 6 Cell Laptop Battery,clublaptop lenovo l08o6c02 6 cell laptop battery price rs 1790 this clublaptop cl hilife replacement battery is made from high grade cells and highest quality parts this clublaptop brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each cl laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance now carry your laptop anywhere and work play or watch movies for longer hours without plugging in clublaptop an iso 90012008 and iso 140012004 certified company offers high quality laptop accessories and components with warranties please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label this clublaptop cl hilife replacement battery is made from high grade cells and highest quality parts this clublaptop brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each cl laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance now carry your laptop anywhere and work play or watch movies for longer hours without plugging in clublaptop an iso 90012008 and iso 140012004 certified company offers high quality laptop accessories and components with warranties please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label,Computers
44b963eb856b4831dfdd21b666593c95,Lapguard Lenovo IdeaPad V470 6 Cell Laptop Battery,lapguard lenovo ideapad v470 6 cell laptop battery price rs 1799 the product is compatible with the above mentioned model numberthis lapguard replacement battery is made from high grade cells and highest quality parts this lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label the product is compatible with the above mentioned model numberthis lapguard replacement battery is made from high grade cells and highest quality parts this lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size appearance and most important quality each lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage capacity and battery core body each battery also passes necessary authentication certifications like ce rohs etc before leaving the factory so you can be rest assured for its quality durability and performance please note that all images are indicative actual product label may vary battery part nomodel may not be printed on label,Computers
